"event_id","disease","serotype","lat","lon","locality","country","region","location","observation_date","report_date","display_date","species","diagnosis_source","humans_affected","humans_deaths"
286454,"Influenza - Avian","H5N8 HPAI",30.56125,76.99781,"Siddharth Poultry Farm","India","Asia","Siddharth Poultry Farm, India, Asia","2021-01-02","2021-01-15","2021-01-02","Domestic,Unspecified bird","OIE",,
286452,"Influenza - Avian","HPAI",27.87884,78.129546,"Aligarh","India","Asia","Aligarh, India, Asia",,"2021-01-19","2021-01-19","Wild,Crow","National authorities",,
286451,"Influenza - Avian","HPAI",31.005836,76.554497,"Rupnagar","India","Asia","Rupnagar, India, Asia",,"2021-01-19","2021-01-19","Wild,Bar-headed goose","National authorities",,
286449,"Influenza - Avian","HPAI",32.02966,75.96,"Pong Dam Wild life Sanctuary","India","Asia","Pong Dam Wild life Sanctuary, India, Asia","2021-01-06","2021-01-18","2021-01-06","Wild,Unspecified bird","National authorities",,
286403,"Influenza - Avian","HPAI",20.73,81.2,"Balod","India","Asia","Balod, India, Asia",,"2021-01-16","2021-01-16","Domestic,Unspecified bird","OIE",,
286402,"Influenza - Avian","H5N1 HPAI",19.314108,76.870252,"Murumba","India","Asia","Murumba, India, Asia","2021-01-07","2021-01-18","2021-01-07","Domestic,Unspecified bird","OIE",,
286401,"Influenza - Avian","H5N1 HPAI",23.009,74.56,"Rundipada","India","Asia","Rundipada, India, Asia","2021-01-06","2021-01-18","2021-01-06","Domestic,Unspecified bird","OIE",,
286360,"Influenza - Avian","HPAI",29.292485,76.231115,"Haryana","India","Asia","Haryana, India, Asia",,"2021-01-11","2021-01-11","Wild,Crow","National authorities",,
286359,"Influenza - Avian","HPAI",18.99,75.76,"Beed","India","Asia","Beed, India, Asia",,"2021-01-11","2021-01-11","Domestic,Unspecified bird","National authorities",,
286358,"Influenza - Avian","HPAI",17.758889,73.185556,"Dapoli","India","Asia","Dapoli, India, Asia",,"2021-01-11","2021-01-11","Domestic,Unspecified bird","National authorities",,
286357,"Influenza - Avian","HPAI",19.172431,72.957019,"Thane","India","Asia","Thane, India, Asia",,"2021-01-11","2021-01-11","Domestic,Unspecified bird","National authorities",,
286356,"Influenza - Avian","HPAI",18.975,72.825833,"Mumbai","India","Asia","Mumbai, India, Asia",,"2021-01-11","2021-01-11","Domestic,Unspecified bird","National authorities",,
286355,"Influenza - Avian","HPAI",19.266667,76.783333,"Parbhani","India","Asia","Parbhani, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286354,"Influenza - Avian","HPAI",28.614167,77.303889,"Sanjay lake","India","Asia","Sanjay lake, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286353,"Influenza - Avian","HPAI",28.6,77.2,"New Delhi","India","Asia","New Delhi, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286352,"Influenza - Avian","HPAI",30.318,78.029,"Dehradun","India","Asia","Dehradun, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286351,"Influenza - Avian","HPAI",29.75,78.53,"Kotdwar","India","Asia","Kotdwar, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286350,"Influenza - Avian","HPAI",21.17024,72.831061,"Surat","India","Asia","Surat, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286349,"Influenza - Avian","HPAI",22.3,73.2,"Vadodara","India","Asia","Vadodara, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286348,"Influenza - Avian","HPAI",20.61,72.926,"Valsad","India","Asia","Valsad, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286347,"Influenza - Avian","HPAI",25.35,74.63,"Bhilwara","India","Asia","Bhilwara, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286346,"Influenza - Avian","HPAI",26.5,77.02,"Karauli","India","Asia","Karauli, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286345,"Influenza - Avian","HPAI",26.17,75.78,"Tonk","India","Asia","Tonk, India, Asia",,"2021-01-11","2021-01-11","Wild,Unspecified bird","National authorities",,
286194,"Influenza - Avian","H5N8 HPAI",9.671296,76.498461,"Neendoor","India","Asia","Neendoor, India, Asia","2020-12-28","2021-01-09","2020-12-28","Domestic,Unspecified bird","OIE",,
286193,"Influenza - Avian","H5N8 HPAI",9.3107,76.4305,"Karuvatta","India","Asia","Karuvatta, India, Asia","2020-12-27","2021-01-09","2020-12-27","Domestic,Unspecified bird","OIE",,
286192,"Influenza - Avian","H5N8 HPAI",9.3707,76.4115,"Thakazhy","India","Asia","Thakazhy, India, Asia","2020-12-22","2021-01-09","2020-12-22","Domestic,Unspecified bird","OIE",,
286191,"Influenza - Avian","H5N8 HPAI",9.40136,76.36269,"Nedumudy","India","Asia","Nedumudy, India, Asia","2020-12-22","2021-01-09","2020-12-22","Domestic,Unspecified bird","OIE",,
286190,"Influenza - Avian","H5N8 HPAI",9.2804,76.4819,"Pallippad","India","Asia","Pallippad, India, Asia","2020-12-21","2021-01-09","2020-12-21","Domestic,Unspecified bird","OIE",,
273466,"Influenza - Avian","H5N1 HPAI",23.46756,85.45409,"Bhagawan Birsa Biological Park","India","Asia","Bhagawan Birsa Biological Park, India, Asia","2020-02-23","2020-06-02","2020-02-23","Wild,Stork / Wild,Unspecified bird / Wild,Owl","OIE",,
273460,"Influenza - Avian","H5N1 HPAI",25.6068,85.1652,"Saidpur Hostel","India","Asia","Saidpur Hostel, India, Asia","2020-03-19","2020-06-03","2020-03-19","Wild,House Crow (Corvus splendens)","OIE",,
273459,"Influenza - Avian","H5N1 HPAI",25.6089,85.1254,"High Court Campus","India","Asia","High Court Campus, India, Asia","2020-03-18","2020-06-03","2020-03-18","Wild,House Crow (Corvus splendens)","OIE",,
273458,"Influenza - Avian","H5N1 HPAI",25.4989,84.859,"Chainpura","India","Asia","Chainpura, India, Asia","2020-03-05","2020-06-03","2020-03-05","Wild,House Crow (Corvus splendens)","OIE",,
273457,"Influenza - Avian","H5N1 HPAI",25.597,85.1551,"B26","India","Asia","B26, India, Asia","2020-02-15","2020-06-03","2020-02-15","Wild,House Crow (Corvus splendens)","OIE",,
273370,"Influenza - Avian","H5N1 HPAI",23.9048,80.1403,"Near Railway Station Rithi","India","Asia","Near Railway Station Rithi, India, Asia","2020-03-22","2020-06-02","2020-03-22","Wild,House Crow (Corvus splendens)","OIE",,
273369,"Influenza - Avian","H5N1 HPAI",26.6711,78.3723,"Near Ambha Block Porsa Nagar Palika","India","Asia","Near Ambha Block Porsa Nagar Palika, India, Asia","2020-03-22","2020-06-02","2020-03-22","Wild,House Crow (Corvus splendens)","OIE",,
273368,"Influenza - Avian","H5N1 HPAI",26.5724,78.7902,"Collectorate Bungalow & BTI School","India","Asia","Collectorate Bungalow & BTI School, India, Asia","2020-03-20","2020-06-02","2020-03-20","Wild,House Crow (Corvus splendens)","OIE",,
273278,"Influenza - Avian","H5N1 HPAI",11.2076,75.8204,"Beerankutty Valiya","India","Asia","Beerankutty Valiya, India, Asia","2020-03-06","2020-06-02","2020-03-06","Domestic,Unspecified bird","OIE",,
273277,"Influenza - Avian","H5N1 HPAI",26.4929,78.6141,"Meat Market","India","Asia","Meat Market, India, Asia","2020-03-15","2020-06-02","2020-03-15","Domestic,Unspecified bird","OIE",,
273276,"Influenza - Avian","H5N1 HPAI",12.346262,76.633219,"Kumbarkoppalu","India","Asia","Kumbarkoppalu, India, Asia","2020-03-12","2020-06-02","2020-03-12","Domestic,Unspecified bird","OIE",,
273275,"Influenza - Avian","H5N1 HPAI",14.46394,75.84776,"Bannikode","India","Asia","Bannikode, India, Asia","2020-03-10","2020-06-02","2020-03-10","Domestic,Unspecified bird","OIE",,
268619,"Influenza - Avian","H5N1 HPAI",11.278953,75.979224,"Abdul Majeed Outhiyottil Egger Nursery West Kodiyathur","India","Asia","Abdul Majeed Outhiyottil Egger Nursery West Kodiyathur, India, Asia","2020-03-03","2020-04-02","2020-03-03","Domestic,Chicken","OIE",,
268618,"Influenza - Avian","H5N1 HPAI",11.300482,75.797846,"Vengeri Kozhikkode Corporation","India","Asia","Vengeri Kozhikkode Corporation, India, Asia","2020-03-03","2020-04-02","2020-03-03","Domestic,Unspecified bird","OIE",,
268617,"Influenza - Avian","H5N1 HPAI",25.27426,82.87214,"Mohan Sarai","India","Asia","Mohan Sarai, India, Asia","2020-02-08","2020-04-02","2020-02-08","Wild,Crow","OIE",,
265562,"Influenza - Avian","H5N1 HPAI",20.266437,85.815518,"All India Coordinated Research Project (AICRP) on Poultry Breeding Farm","India","Asia","All India Coordinated Research Project (AICRP) on Poultry Breeding Farm, India, Asia","2020-01-20","2020-02-20","2020-01-20","Domestic,Unspecified bird","OIE",,
293920,"Influenza - Avian","H5N8 HPAI",33.621,44.2509,"baghdad /altarmia","Iraq","Asia","baghdad /altarmia, Iraq, Asia","2021-04-18","2021-04-21","2021-04-18","Domestic,Unspecified bird","OIE",,
286400,"Influenza - Avian","H5N8 HPAI",34.45,43.583333,"Samarra District","Iraq","Asia","Samarra District, Iraq, Asia","2021-01-12","2021-01-15","2021-01-12","Domestic,Unspecified bird","National authorities",,
272439,"Influenza - Avian","H5N8 HPAI",36.18253,43.15561,"Al-Hamdania","Iraq","Asia","Al-Hamdania, Iraq, Asia","2020-05-09","2020-05-19","2020-05-09","Domestic,Unspecified bird","OIE",,
272259,"Influenza - Avian","H5N8 HPAI",36.18253,43.15561,"Al-Hamdania","Iraq","Asia","Al-Hamdania, Iraq, Asia","2020-05-09","2020-05-16","2020-05-09","Domestic,Chicken","OIE",,
293913,"Influenza - Avian","H5N1 HPAI",12.68,-7.83,"Région de Koulikoro, cercle de Kati, commune de Kati, village de marakaforo","Mali","Africa","Région de Koulikoro, cercle de Kati, commune de Kati, village de marakaforo, Mali, Africa","2021-04-01","2021-04-22","2021-04-01","Domestic,Chicken","OIE",,
292757,"Influenza - Avian","H5N1 HPAI",11.3153,-5.6751,"hamdallaye","Mali","Africa","hamdallaye, Mali, Africa","2021-03-23","2021-04-13","2021-03-23","Domestic,Unspecified bird","FAO officer",,
292753,"Influenza - Avian","H5N1 HPAI",12.6759,-7.919,"Bamako","Mali","Africa","Bamako, Mali, Africa","2021-03-13","2021-04-07","2021-03-13","Domestic,Unspecified bird","FAO officer",,
292752,"Influenza - Avian","H5N1 HPAI",12.7888,-8.0404,"Babougou","Mali","Africa","Babougou, Mali, Africa","2021-03-18","2021-04-07","2021-03-18","Domestic,Chicken","FAO officer",,
272594,"Influenza - Avian","H9N2 LPAI",6.800649,-1.826112,"Mfensi, Atwima District, Ashanti region","Ghana","Africa","Mfensi, Atwima District, Ashanti region, Ghana, Africa",,"2020-02-24","2020-02-24","Domestic,Unspecified bird","OIE",,
293058,"Influenza - Avian","H5N8 HPAI",37.8345,139.226,"Agano-City 1","Japan","Asia","Agano-City 1, Japan, Asia","2021-02-13","2021-04-08","2021-02-13","Wild,Swan","OIE",,
293057,"Influenza - Avian","H5N8 HPAI",36.9751,139.8132,"Nasushiobara-City 1","Japan","Asia","Nasushiobara-City 1, Japan, Asia","2021-02-16","2021-04-08","2021-02-16","Wild,Ural owl","OIE",,
293056,"Influenza - Avian","H5N8 HPAI",36.6755,136.8686,"OyabE-City 1","Japan","Asia","OyabE-City 1, Japan, Asia","2021-02-10","2021-04-08","2021-02-10","Wild,Buzzard","OIE",,
293055,"Influenza - Avian","H5N8 HPAI",36.9757,139.8132,"Nasushiobara-City 2","Japan","Asia","Nasushiobara-City 2, Japan, Asia","2021-02-14","2021-04-08","2021-02-14","Wild,Swan","OIE",,
293054,"Influenza - Avian","H5N8 HPAI",36.4007,139.6876,"Tochigi-City 1","Japan","Asia","Tochigi-City 1, Japan, Asia","2021-02-15","2021-04-08","2021-02-15","Wild,Peregrin falcon:Falco peregrinus(Falconidae)","OIE",,
293053,"Influenza - Avian","H5N8 HPAI",36.393,139.7014,"Tochigi-City 2","Japan","Asia","Tochigi-City 2, Japan, Asia","2021-03-03","2021-04-08","2021-03-03","Wild,Buzzard","OIE",,
293052,"Influenza - Avian","H5N8 HPAI",36.3516,136.551,"Nanto-City 1","Japan","Asia","Nanto-City 1, Japan, Asia","2021-02-24","2021-04-08","2021-02-24","Wild,Buzzard","OIE",,
291338,"Influenza - Avian","H5N8 HPAI",36.382444,139.734139,"Tochigi","Japan","Asia","Tochigi, Japan, Asia","2021-03-03","2021-03-12","2021-03-03","Wild,Buzzard","National authorities",,
291337,"Influenza - Avian","H5N8 HPAI",36.54825,140.058222,"Haga","Japan","Asia","Haga, Japan, Asia","2021-03-13","2021-03-15","2021-03-13","Domestic,Chicken","National authorities",,
291336,"Influenza - Avian","H5N8 HPAI",36.587778,136.919389,"Nanto","Japan","Asia","Nanto, Japan, Asia","2021-02-24","2021-03-03","2021-02-24","Wild,Buzzard","National authorities",,
291335,"Influenza - Avian","H5N8 HPAI",31.716667,131.066667,"Miyakonojo","Japan","Asia","Miyakonojo, Japan, Asia","2021-02-24","2021-03-01","2021-02-24","Domestic,Chicken","National authorities",,
289259,"Influenza - Avian","H5N8 HPAI",35.707992,140.56446,"Sousa-City 6","Japan","Asia","Sousa-City 6, Japan, Asia","2021-02-14","2021-02-18","2021-02-14","Domestic,Unspecified bird","OIE",,
289258,"Influenza - Avian","H5N8 HPAI",35.707992,140.56446,"Sousa-City 5","Japan","Asia","Sousa-City 5, Japan, Asia","2021-02-10","2021-02-18","2021-02-10","Domestic,Unspecified bird","OIE",,
289257,"Influenza - Avian","H5N8 HPAI",35.707992,140.56446,"Sousa-City 4","Japan","Asia","Sousa-City 4, Japan, Asia","2021-02-10","2021-02-18","2021-02-10","Domestic,Unspecified bird","OIE",,
289256,"Influenza - Avian","H5N8 HPAI",33.921308,134.174296,"Mima-City 1","Japan","Asia","Mima-City 1, Japan, Asia","2021-02-08","2021-02-18","2021-02-08","Domestic,Unspecified bird","OIE",,
289255,"Influenza - Avian","H5N8 HPAI",35.707992,140.56446,"Sousa-City 3","Japan","Asia","Sousa-City 3, Japan, Asia","2021-02-07","2021-02-18","2021-02-07","Domestic,Unspecified bird","OIE",,
289254,"Influenza - Avian","H5N8 HPAI",32.060187,131.481648,"Shintomi-Town 2","Japan","Asia","Shintomi-Town 2, Japan, Asia","2021-02-06","2021-02-18","2021-02-06","Domestic,Unspecified bird","OIE",,
289253,"Influenza - Avian","H5N8 HPAI",35.721444,140.469008,"Toko-Town 1","Japan","Asia","Toko-Town 1, Japan, Asia","2021-02-06","2021-02-18","2021-02-06","Domestic,Unspecified bird","OIE",,
289252,"Influenza - Avian","H5N8 HPAI",35.722465,140.60833,"Asahi-City 1","Japan","Asia","Asahi-City 1, Japan, Asia","2021-02-05","2021-02-18","2021-02-05","Domestic,Unspecified bird","OIE",,
289251,"Influenza - Avian","H5N8 HPAI",35.707992,140.56446,"Sousa-City 2","Japan","Asia","Sousa-City 2, Japan, Asia","2021-02-03","2021-02-18","2021-02-03","Domestic,Unspecified bird","OIE",,
289250,"Influenza - Avian","H5N8 HPAI",37.9161,139.0364,"Niigata-City 1","Japan","Asia","Niigata-City 1, Japan, Asia","2021-02-08","2021-02-18","2021-02-08","Wild,Mallard:Anas platyrhynchos(Anatidae)","OIE",,
289249,"Influenza - Avian","H5N8 HPAI",38.2682,140.8693,"Sendai-City 1","Japan","Asia","Sendai-City 1, Japan, Asia","2021-02-05","2021-02-18","2021-02-05","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
289202,"Influenza - Avian","H5N8 HPAI",32.107491,130.342037,"Izumi-City 5","Japan","Asia","Izumi-City 5, Japan, Asia","2021-02-05","2021-02-12","2021-02-05","Wild,Crane","OIE",,
289201,"Influenza - Avian","H5N8 HPAI",32.107491,130.342037,"Izumi-City 6","Japan","Asia","Izumi-City 6, Japan, Asia","2021-02-05","2021-02-12","2021-02-05","Wild,Crane","OIE",,
289200,"Influenza - Avian","H5N8 HPAI",32.107491,130.342037,"Izumi-City 4","Japan","Asia","Izumi-City 4, Japan, Asia","2021-02-03","2021-02-12","2021-02-03","Wild,Crane","OIE",,
289199,"Influenza - Avian","H5N8 HPAI",35.950253,140.562012,"Itako-City 1","Japan","Asia","Itako-City 1, Japan, Asia","2021-02-01","2021-02-12","2021-02-01","Wild,Mute Swan:Cygnus olor(Anatidae)","OIE",,
289198,"Influenza - Avian","H5N8 HPAI",31.941033,130.532854,"Satsuma-Town 1","Japan","Asia","Satsuma-Town 1, Japan, Asia","2021-02-01","2021-02-12","2021-02-01","Wild,Buzzard","OIE",,
289197,"Influenza - Avian","H5N8 HPAI",37.4005,140.3597,"Koriyama-City 1","Japan","Asia","Koriyama-City 1, Japan, Asia","2021-01-30","2021-02-12","2021-01-30","Wild,Whooper Swan:Cygnus cygnus(Anatidae)","OIE",,
289196,"Influenza - Avian","H5N8 HPAI",33.923684,134.043694,"Tsurugi-Town 1","Japan","Asia","Tsurugi-Town 1, Japan, Asia","2021-01-29","2021-02-12","2021-01-29","Wild,Mallard:Anas platyrhynchos(Anatidae)","OIE",,
289186,"Influenza - Avian","H5N8 HPAI",36.479385,140.376249,"Shirosato-Town 1","Japan","Asia","Shirosato-Town 1, Japan, Asia","2021-02-01","2021-02-01","2021-02-01","Domestic,Unspecified bird","OIE",,
289185,"Influenza - Avian","H5N8 HPAI",32.060187,131.481648,"Shintomi-Town 1","Japan","Asia","Shintomi-Town 1, Japan, Asia","2021-01-30","2021-01-30","2021-01-30","Domestic,Unspecified bird","OIE",,
289184,"Influenza - Avian","H5N8 HPAI",35.707992,140.56446,"Sousa-City 1","Japan","Asia","Sousa-City 1, Japan, Asia","2021-01-23","2021-01-28","2021-01-23","Domestic,Unspecified bird","OIE",,
289183,"Influenza - Avian","H5N8 HPAI",36.675948,136.87036,"Oyabe-City 1","Japan","Asia","Oyabe-City 1, Japan, Asia","2021-01-22","2021-01-28","2021-01-22","Domestic,Unspecified bird","OIE",,
289182,"Influenza - Avian","H5N8 HPAI",35.665621,140.50444,"Yokoshibahikari-City 1","Japan","Asia","Yokoshibahikari-City 1, Japan, Asia","2021-01-20","2021-01-28","2021-01-20","Domestic,Unspecified bird","OIE",,
288256,"Influenza - Avian","H5N8 HPAI",43.770795,142.365061,"Asahikawa-City 1","Japan","Asia","Asahikawa-City 1, Japan, Asia","2021-01-27","2021-02-03","2021-01-27","Wild,White tailed eagle (Haliaeetus albicilla)","OIE",,
288255,"Influenza - Avian","H5N8 HPAI",31.908162,130.979874,"Takaharu-Town 1","Japan","Asia","Takaharu-Town 1, Japan, Asia","2021-01-24","2021-02-03","2021-01-24","Wild,Mallard:Anas platyrhynchos(Anatidae)","OIE",,
288254,"Influenza - Avian","H5N8 HPAI",32.107491,130.342037,"Izumi-City 2","Japan","Asia","Izumi-City 2, Japan, Asia","2021-01-19","2021-02-03","2021-01-19","Wild,Hooded crane","OIE",,
