Event ID,Disease,Serotype,lat,lon,Locality,Country,Region,Location,observation_date,report_date,Date,Species,Diagnosis Source,Humans Affected,Human Deaths
286343,Influenza - Avian,H5N8 HPAI,35.4859,128.29065,Gura-ri,Republic of Korea,Asia,"Gura-ri, Republic of Korea, Asia",2020-12-29,2021-01-12,2020-12-29,"Wild,Owl",OIE,0,0
286342,Influenza - Avian,H5N8 HPAI,34.75,127,Anpung-dong,Republic of Korea,Asia,"Anpung-dong, Republic of Korea, Asia",2020-12-26,2021-01-12,2020-12-26,"Wild,Hooded crane",OIE,0,0
286271,Influenza - Avian,H5N8 HPAI,35.708836,128.005838,Dongnye-ri,Republic of Korea,Asia,"Dongnye-ri, Republic of Korea, Asia",2021-01-09,2021-01-12,2021-01-09,"Domestic,Unspecified bird",OIE,0,0
286270,Influenza - Avian,H5N8 HPAI,37.670916,126.549475,Swaeam-ri,Republic of Korea,Asia,"Swaeam-ri, Republic of Korea, Asia",2021-01-08,2021-01-12,2021-01-08,"Domestic,Unspecified bird",OIE,0,0
286269,Influenza - Avian,H5N8 HPAI,35.203069,127.923,Daecheon-ri,Republic of Korea,Asia,"Daecheon-ri, Republic of Korea, Asia",2021-01-08,2021-01-12,2021-01-08,"Domestic,Unspecified bird",OIE,0,0
286268,Influenza - Avian,H5N8 HPAI,34.81213,126.719408,Nosong-ri,Republic of Korea,Asia,"Nosong-ri, Republic of Korea, Asia",2021-01-06,2021-01-12,2021-01-06,"Domestic,Unspecified bird",OIE,0,0
286267,Influenza - Avian,H5N8 HPAI,37.053841,127.529041,Yongdae-ri,Republic of Korea,Asia,"Yongdae-ri, Republic of Korea, Asia",2021-01-05,2021-01-12,2021-01-05,"Domestic,Unspecified bird",OIE,0,0
286266,Influenza - Avian,H5N8 HPAI,35.589711,126.557963,Unho-ri,Republic of Korea,Asia,"Unho-ri, Republic of Korea, Asia",2021-01-04,2021-01-12,2021-01-04,"Domestic,Unspecified bird",OIE,0,0
286265,Influenza - Avian,H5N8 HPAI,36.513569,127.381105,Deunggok-ri,Republic of Korea,Asia,"Deunggok-ri, Republic of Korea, Asia",2021-01-04,2021-01-12,2021-01-04,"Domestic,Unspecified bird",OIE,0,0
286264,Influenza - Avian,H5N8 HPAI,36.962497,127.109841,Singa-ri,Republic of Korea,Asia,"Singa-ri, Republic of Korea, Asia",2021-01-03,2021-01-12,2021-01-03,"Domestic,Unspecified bird",OIE,0,0
286263,Influenza - Avian,H5N8 HPAI,36.819233,127.31563,Maeseong-ri,Republic of Korea,Asia,"Maeseong-ri, Republic of Korea, Asia",2020-12-28,2021-01-12,2020-12-28,"Domestic,Unspecified bird",OIE,0,0
286262,Influenza - Avian,H5N8 HPAI,35.333914,128.672375,Geumsan-ri,Republic of Korea,Asia,"Geumsan-ri, Republic of Korea, Asia",2021-01-03,2021-01-12,2021-01-03,"Wild,Goose",OIE,0,0
286261,Influenza - Avian,H5N8 HPAI,35.327949,128.670244,Geumsan-ri,Republic of Korea,Asia,"Geumsan-ri, Republic of Korea, Asia",2020-12-29,2021-01-12,2020-12-29,"Wild,Whooper Swan:Cygnus cygnus(Anatidae)",OIE,0,0
286260,Influenza - Avian,H5N8 HPAI,35.120815,128.896506,Noksan-dong,Republic of Korea,Asia,"Noksan-dong, Republic of Korea, Asia",2020-12-29,2021-01-12,2020-12-29,"Wild,Whooper Swan:Cygnus cygnus(Anatidae)",OIE,0,0
286259,Influenza - Avian,H5N8 HPAI,35.111056,127.312336,Geumnae-ri,Republic of Korea,Asia,"Geumnae-ri, Republic of Korea, Asia",2020-12-28,2021-01-12,2020-12-28,"Wild,Great egret (Ardea alba)",OIE,0,0
286258,Influenza - Avian,H5N8 HPAI,35.183063,128.404957,Woljam-ri,Republic of Korea,Asia,"Woljam-ri, Republic of Korea, Asia",2020-12-28,2021-01-12,2020-12-28,"Wild,Mallard:Anas platyrhynchos(Anatidae)",OIE,0,0
286257,Influenza - Avian,H5N8 HPAI,37.61826,127.070596,Gongneung-dong,Republic of Korea,Asia,"Gongneung-dong, Republic of Korea, Asia",2020-12-28,2021-01-12,2020-12-28,"Wild,Great egret (Ardea alba)",OIE,0,0
286256,Influenza - Avian,H5N8 HPAI,37.616322,127.071136,Gongneung-dong,Republic of Korea,Asia,"Gongneung-dong, Republic of Korea, Asia",2020-12-27,2021-01-12,2020-12-27,"Wild,Great egret (Ardea alba)",OIE,0,0
286255,Influenza - Avian,H5N8 HPAI,37.6338,127.03854,Changdong,Republic of Korea,Asia,"Changdong, Republic of Korea, Asia",2020-12-26,2021-01-12,2020-12-26,"Wild,Great egret (Ardea alba)",OIE,0,0
286254,Influenza - Avian,H5N8 HPAI,36.584039,127.532987,Bongbang-dong,Republic of Korea,Asia,"Bongbang-dong, Republic of Korea, Asia",2020-12-26,2021-01-12,2020-12-26,"Wild,Whooper Swan:Cygnus cygnus(Anatidae)",OIE,0,0
285787,Influenza - Avian,H5N8 HPAI,37.75,128.9,Haksan-ri,Republic of Korea,Asia,"Haksan-ri, Republic of Korea, Asia",2020-12-26,2021-01-03,2020-12-26,"Wild,Goose",OIE,0,0
285786,Influenza - Avian,H5N8 HPAI,37.866667,127.733333,Hwadong-ri,Republic of Korea,Asia,"Hwadong-ri, Republic of Korea, Asia",2020-12-16,2021-01-03,2020-12-16,"Wild,Goose",OIE,0,0
285767,Influenza - Avian,H5N8 HPAI,34.909166,126.413608,Namseong-ri,Republic of Korea,Asia,"Namseong-ri, Republic of Korea, Asia",2021-01-01,2021-01-04,2021-01-01,"Domestic,Unspecified bird",OIE,0,0
285766,Influenza - Avian,H5N8 HPAI,35.757397,129.196494,Ijo-ri,Republic of Korea,Asia,"Ijo-ri, Republic of Korea, Asia",2020-12-31,2021-01-04,2020-12-31,"Domestic,Unspecified bird",OIE,0,0
285765,Influenza - Avian,H5N8 HPAI,37.685483,126.625952,Sucham-ri,Republic of Korea,Asia,"Sucham-ri, Republic of Korea, Asia",2020-12-31,2021-01-04,2020-12-31,"Domestic,Unspecified bird",OIE,0,0
285764,Influenza - Avian,H5N8 HPAI,35.420619,126.666836,Bongsan-ri,Republic of Korea,Asia,"Bongsan-ri, Republic of Korea, Asia",2020-12-30,2021-01-04,2020-12-30,"Domestic,Unspecified bird",OIE,0,0
285763,Influenza - Avian,H5N8 HPAI,35.579011,126.702341,Sin-ri,Republic of Korea,Asia,"Sin-ri, Republic of Korea, Asia",2020-12-30,2021-01-04,2020-12-30,"Domestic,Unspecified bird",OIE,0,0
285762,Influenza - Avian,H5N8 HPAI,37.707252,126.553366,Gunha-ri,Republic of Korea,Asia,"Gunha-ri, Republic of Korea, Asia",2020-12-29,2021-01-04,2020-12-29,"Domestic,Unspecified bird",OIE,0,0
285761,Influenza - Avian,H5N8 HPAI,35.282236,127.314875,Daepyeong-ri,Republic of Korea,Asia,"Daepyeong-ri, Republic of Korea, Asia",2020-12-29,2021-01-04,2020-12-29,"Domestic,Unspecified bird",OIE,0,0
285760,Influenza - Avian,H5N8 HPAI,36.221552,127.081486,Gwang-ri,Republic of Korea,Asia,"Gwang-ri, Republic of Korea, Asia",2020-12-29,2021-01-04,2020-12-29,"Domestic,Unspecified bird",OIE,0,0
285759,Influenza - Avian,H5N8 HPAI,35.934166,126.987452,Sinheung-dong,Republic of Korea,Asia,"Sinheung-dong, Republic of Korea, Asia",2020-12-28,2021-01-04,2020-12-28,"Domestic,Unspecified bird",OIE,0,0
285758,Influenza - Avian,H5N8 HPAI,37.481549,126.501104,Unseo-dong,Republic of Korea,Asia,"Unseo-dong, Republic of Korea, Asia",2020-12-27,2021-01-03,2020-12-27,"Wild,Goose",OIE,0,0
285757,Influenza - Avian,H5N8 HPAI,35.105517,127.274193,Wonbang-ri,Republic of Korea,Asia,"Wonbang-ri, Republic of Korea, Asia",2020-12-26,2021-01-03,2020-12-26,"Wild,Grey heron",OIE,0,0
285756,Influenza - Avian,H5N8 HPAI,35.311623,128.676238,Woljam-ri,Republic of Korea,Asia,"Woljam-ri, Republic of Korea, Asia",2020-12-25,2021-01-03,2020-12-25,"Wild,Whooper Swan:Cygnus cygnus(Anatidae)",OIE,0,0
285755,Influenza - Avian,H5N8 HPAI,37.63665,126.82225,Daejang-dong,Republic of Korea,Asia,"Daejang-dong, Republic of Korea, Asia",2020-12-25,2021-01-03,2020-12-25,"Wild,Grey heron",OIE,0,0
285754,Influenza - Avian,H5N8 HPAI,36.315093,127.634322,Jiyang-ri,Republic of Korea,Asia,"Jiyang-ri, Republic of Korea, Asia",2020-12-23,2021-01-03,2020-12-23,"Wild,Whooper Swan:Cygnus cygnus(Anatidae)",OIE,0,0
285753,Influenza - Avian,H5N8 HPAI,37.18053,127.13499,Yuun-ri,Republic of Korea,Asia,"Yuun-ri, Republic of Korea, Asia",2020-12-22,2021-01-03,2020-12-22,"Wild,Mandarin Duck:Aix galericulata(Anatidae)",OIE,0,0
285752,Influenza - Avian,H5N8 HPAI,36.13051,128.35655,Jisan-dong,Republic of Korea,Asia,"Jisan-dong, Republic of Korea, Asia",2020-12-17,2021-01-03,2020-12-17,"Wild,Whooper Swan:Cygnus cygnus(Anatidae)",OIE,0,0
285751,Influenza - Avian,H5N8 HPAI,35.297534,128.708433,Jwagon-ri,Republic of Korea,Asia,"Jwagon-ri, Republic of Korea, Asia",2020-12-15,2021-01-03,2020-12-15,"Wild,Bean goose (Anser fabalis)",OIE,0,0
285750,Influenza - Avian,H5N8 HPAI,36.401959,127.233882,Garak-ri,Republic of Korea,Asia,"Garak-ri, Republic of Korea, Asia",2020-12-14,2021-01-03,2020-12-14,"Wild,Mandarin Duck:Aix galericulata(Anatidae)",OIE,0,0
285749,Influenza - Avian,H5N8 HPAI,35.863466,128.746906,Daerim-dong,Republic of Korea,Asia,"Daerim-dong, Republic of Korea, Asia",2020-12-10,2021-01-03,2020-12-10,"Wild,Mute Swan:Cygnus olor(Anatidae)",OIE,0,0
285748,Influenza - Avian,H5N8 HPAI,38.41904,128.373443,Wol-ri,Republic of Korea,Asia,"Wol-ri, Republic of Korea, Asia",2020-12-10,2021-01-03,2020-12-10,"Wild,Mandarin Duck:Aix galericulata(Anatidae)",OIE,0,0
285747,Influenza - Avian,H5N8 HPAI,37.002487,127.263104,Dogi-dong,Republic of Korea,Asia,"Dogi-dong, Republic of Korea, Asia",2020-12-08,2021-01-03,2020-12-08,"Wild,Mandarin Duck:Aix galericulata(Anatidae)",OIE,0,0
285746,Influenza - Avian,H5N8 HPAI,36.024283,126.735647,Dosam-ri,Republic of Korea,Asia,"Dosam-ri, Republic of Korea, Asia",2020-12-07,2021-01-03,2020-12-07,"Wild,Mandarin Duck:Aix galericulata(Anatidae)",OIE,0,0
285572,Influenza - Avian,H5N8 HPAI,37.713055,126.850705,Naeyu-dong,Republic of Korea,Asia,"Naeyu-dong, Republic of Korea, Asia",2020-12-28,2020-12-30,2020-12-28,"Domestic,Unspecified bird",OIE,0,0
285571,Influenza - Avian,H5N8 HPAI,37.058055,126.899427,Gojan-ri,Republic of Korea,Asia,"Gojan-ri, Republic of Korea, Asia",2020-12-28,2020-12-30,2020-12-28,"Domestic,Unspecified bird",OIE,0,0
285570,Influenza - Avian,H5N8 HPAI,37.25868,127.56288,Marae-ri,Republic of Korea,Asia,"Marae-ri, Republic of Korea, Asia",2020-12-28,2020-12-30,2020-12-28,"Domestic,Unspecified bird",OIE,0,0
285569,Influenza - Avian,H5N8 HPAI,37.31761,126.945399,Dangok-ri,Republic of Korea,Asia,"Dangok-ri, Republic of Korea, Asia",2020-12-27,2020-12-30,2020-12-27,"Domestic,Unspecified bird",OIE,0,0
285568,Influenza - Avian,H5N8 HPAI,35.90723,129.251883,Sindang-ri,Republic of Korea,Asia,"Sindang-ri, Republic of Korea, Asia",2020-12-25,2020-12-30,2020-12-25,"Domestic,Unspecified bird",OIE,0,0
285567,Influenza - Avian,H5N8 HPAI,36.731905,126.721233,Seokgok-ri,Republic of Korea,Asia,"Seokgok-ri, Republic of Korea, Asia",2020-12-25,2020-12-30,2020-12-25,"Domestic,Unspecified bird",OIE,0,0
285566,Influenza - Avian,H5N8 HPAI,36.730469,127.244038,Daeheung-ri,Republic of Korea,Asia,"Daeheung-ri, Republic of Korea, Asia",2020-12-24,2020-12-30,2020-12-24,"Domestic,Unspecified bird",OIE,0,0
285565,Influenza - Avian,H5N8 HPAI,35.394519,127.348494,Jungdong-ri,Republic of Korea,Asia,"Jungdong-ri, Republic of Korea, Asia",2020-12-23,2020-12-30,2020-12-23,"Domestic,Unspecified bird",OIE,0,0
