ID,Nº Alerta,Comarca,ID CG,Event ID,Reporting date,Observational date,Country,Location,Latitud,Longitud,An. Type,Species,Cases,Deaths,Especie movimiento,Cód.  Especie,Prob mov semanal
1,11,ARABA-ALAVA,SP01059,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,12,MALAGA (GUADAHORCE ORIENTAL),SP29067,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,12,MALAGA (GUADAHORCE ORIENTAL),SP29067,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,13,BADAJOZ,SP06015,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,13,BADAJOZ,SP06015,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,14,TERRA DE SONEIRA,SP15093,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,14,TERRA DE SONEIRA,SP15093,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,15,LUGO,SP27028,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,15,LUGO,SP27028,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,16,GIJON,SP33024,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,16,GIJON,SP33024,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,17,TALAVERA DE LA REINA,SP45165,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
1,17,TALAVERA DE LA REINA,SP45165,283092,2020-11-06,2020-11-06,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,1,Ánsar común  2015-2019,1610,0.8158
0,18,DON BENITO,SP06044,283093,2020-11-12,2020-11-12,Sweden,Lund,55.705937,13.186664,Wild,Anser anser,1,,Ánsar común  2015-2019,1610,0.8158
